uid,animal_present,max_confidence
3ae24f3b308035744a4cf259,1,0.71113
3af24acd960abd09f7fc99bf,1,0.747616
3afe3c0f9309302bf74890cb,1,0.80038
3b22f227b5501cb1c09a3ee6,1,0.629775
3b2b3678463458201ddf5c27,1,0.825449
3b3366ae62e3e45f8ad681a6,1,0.790369
3b733f39295cec513da4fb10,1,0.818011
3b8b15d39a521326c69a4ca0,1,0.711832
3b962d18e77dd22c47abd5bf,1,0.386532
3b9cd6769c0af67ab14bb5ca,1,0.733356
3bba37548b971ad1321c77b0,1,0.587884
3bc1d1f48d31d952de6bc23f,1,0.789721
3bc39360ef2d6fff6d81d656,1,0.846958
3bd8593706f02091946191bf,1,0.862699
3be10f88d9cea859d09e99fa,0,0
3be280f345beb6ab8f38cff9,1,0.463414
3be7a62cfd6e8863b7816dc5,1,0.884039
3bee614e9dcaa3a01f7dffa5,1,0.787768
3beee7a49b4387bae679fc13,1,0.852322
3bfac3ab3e8db810f4f5c18c,1,0.518958
3c0e8deccf42e6d657ccf034,1,0.382026
3c121d348d6021df7af3977f,1,0.740737
3c36fbf9d0caa131aab2585f,1,0.287668
3c445151dd474c46334c58cb,1,0.769773
3c5a09c24804fdff8130f9e4,1,0.743541
3c62bb329a0e4372c6e1cb1c,1,0.616532
3c750c67c936d58beed58795,1,0.794704
3c797ecf67a918518cd12c25,1,0.748536
3c91aca3716f16fa0820e8f5,1,0.719482
3c9421bef70b09841776e729,1,0.498509
3ca42fd3725901bcaf061687,1,0.723895
3cab40584c7a0d3f6dbb4c4f,1,0.651022
3cd1d8d12483c43f3827f155,1,0.801625
3ce77a077a078cb39aebe56e,0,0
3cfb02d4a04491c187972189,1,0.888372
3d055590e87502fbe89f57b4,1,0.421373
3d2618f3a0c1b5847e7f3cee,1,0.4575
3d2818a85557d26dd3aee4f0,0,0
3d344c0065b5a0afcee0aa5c,1,0.794385
3d35a2e226261b814560beab,0,0
3d49ef19db029d7ad0461418,1,0.340705
3d4ae6902721469da0764a41,1,0.490754
3d642e32f6dbefeea2915bf0,1,0.871146
3d6ed8a65a8c8ad6355603d5,0,0
3d7833ba78cda7f176c8d2fe,1,0.868269
3d7d8143cdc06e26697bebb0,1,0.802246
3d92d4a5ae19cfa285edc7af,1,0.817137
3da1114f5672ee8e7c58791b,1,0.785144
3daf19100eb20ace189d5f4a,1,0.85741
3daf68a72069445445c6d232,1,0.332636
3db6952d2feb5a36ccf4b674,1,0.842215
3dd72a66b94387e285221640,1,0.853425
3de219a056a354032f866965,1,0.84759
3de66d6079ba10029642d25a,1,0.42179
3de93a5d787b24ba88312e08,0,0
3df188bd7d75d6ad4db47300,1,0.855369
3e2240b92fa4a1436e6fadca,1,0.634883
3e26bc961f8d21cfb1617ad7,1,0.825167
3e2b25038d5809fa83a53157,1,0.391406
3e32827049221817124ec855,1,0.900179
3e3e5828035d3cbe686d5d4a,1,0.804713
3e43d543f4666c59180e258b,1,0.389372
3e4e2f41c8cdd9f11644b3c2,1,0.836555
3e500a678956449d21e7f071,1,0.885235
3e5dc1b6b49c29ee4ecf7d26,1,0.644784
3e634be64b28106216255ba9,1,0.85753
3e6ecc1cd4a50003fb956c7e,1,0.678753
3e79b9093d414dba0522e52a,1,0.826151
3e932d52c2d7f8b4acdd2c82,1,0.843251
3ebc48c509be4343cfeda9dc,1,0.694613
3ed0dc2c53db910fbfa1237b,1,0.800848
3ee6db315a6f794220ccc940,1,0.815085
3f4c841c4c28ff0abe36ff4f,1,0.80502
3f5c9a5b11a276b9cffcaa21,1,0.397997
3f97238d73df7b0be5d464b7,1,0.54353
3f9f922678ca131f38765cc0,1,0.846958
3faa43744cceb92fde50b339,1,0.294621
3fb5880c74c82a7e601c4385,0,0
3fc3162e195ebb121fd6b366,1,0.883638
3fdf85adc1bdd42e098288e9,1,0.808219
3ff3f21ad27368b08c86eea3,1,0.799442
3ff4980997cdfe5d6aa0226a,1,0.812719
400a105c6cfb8e77850a5d89,1,0.725649
402029abacbeee53ca536af0,1,0.663451
4029ebc74c9820c5a45bc66e,1,0.32338
402ff3dc2e1471ff084d527a,1,0.515033
40351e119750db029ddc617a,1,0.906818
40510973522555fa17238c9f,1,0.288268
40890abc281a0e1d5117c438,1,0.865338
40a0beb21da765a6d2da6462,1,0.881615
40ae25d6e021b49f43ce5868,1,0.36591
40b7688789aaac23031fac8d,1,0.815526
40b97e127042c4eae41ca836,1,0.775945
40c6ada21d50b0ff8ad7d623,1,0.903123
40d333ec94fc7013363b3fa8,1,0.784814
40f2eb5be383cdd7e3db064d,1,0.864882
40fb96677615b19e3f26b9fb,1,0.689724
4116d1e78efba6119008509f,0,0
41180e9ca41781a988dd04b7,1,0.758332
41181dad9eeb8c25f356d34a,0,0
412a83f4bc6e701e0c487eb3,1,0.719384
4136e1c024e4c88fa7421bcc,1,0.417153
413a583bd0d0a57d7d5b6e55,0,0
413dbe299c5b83fdc9c0ca50,1,0.797557
4150121a723ffdfa02981384,1,0.720663
4151fd653a3b9499718e0480,1,0.687945
4155ea7347e1149a9fcfaf71,1,0.798501
4161dff68e21a88442485aa9,1,0.299925
41626e3f6f5d11b9e76a4792,1,0.858837
4175b93531ef25d47d4d3aa0,1,0.784979
417b0ef68ba8676ea4fdbce0,1,0.754734
4187c7cd393477db49bf1ec1,1,0.782663
418864defe28a6d2c85f2b15,1,0.716318
41952b667a667a05355f56d9,1,0.830869
41e56fd6d1fad9cf33b4e5e5,1,0.81257
41e767aead6d7e131e1fb096,1,0.666714
41eb61ea5db562600188195d,1,0.854399
41f0f2295148c44d1144757c,1,0.761539
4201c534bc137c113937da32,0,0
421c51abcabdfbba1504a694,1,0.846831
421c62da6e3b7bef0906f5c6,1,0.818447
421f867163a37a48c40e4214,1,0.876423
4227ff710e4edfbf86c787d1,1,0.860955
423fd71c4d5945c7c5b48b9b,1,0.704872
424bc54a0f6204e1445a6bbf,1,0.840128
424bc7706414b9249c984c95,0,0
42588f21474ed69da7b8679e,1,0.468639
4261a6608072ddc4ecc8465a,1,0.581244
426514f4dc938550c7aaaade,1,0.503651
4272b6c2f1f8f2dda8f46717,1,0.423577
4289006adc3f208cb7d8a666,1,0.76856
428923875be5649893ee7788,1,0.846324
42ad7f42ec552425e8b632df,1,0.847463
42ae1e236e45192f6310f6ed,1,0.623606
42b937f84d068483e3daadab,1,0.842086
42c4035455d25d52d2b26df5,1,0.259826
42e2406a410466949f0ff8e7,1,0.709925
42e7805ba50014cc1f319361,1,0.697712
42f4f1cc4d00a3964be5bd0b,1,0.452627
4331aa147b521dfce86f46ff,1,0.897156
4337349c4326b52fe7798870,1,0.739046
43493c13864c0a6b64739c99,1,0.83868
434a1bb730276db600991c05,1,0.2522
4363ecb17dbd3f5f0b349549,1,0.87821
436ddac30d1ca7c60905a9d7,1,0.680879
43a8e10833b2baa06f5760f3,1,0.578567
43d9d2c26fae142278ee73b1,1,0.351756
43efc8df9f6930b2a5778aae,1,0.271252
44217a2a2cfe1984c55b19f8,1,0.256087
4461c285554d8bd8a1ea8e2f,1,0.442516
446b529d1ce47cbebd525dc9,1,0.264548
4476a05cb2db45cf28bf1ac7,1,0.896614
4491bad221c461eeb28d2e2b,1,0.888759
4496cac265d70b0412e93649,1,0.867148
44aced2c4bce2475c9c4b8b2,1,0.750736
44add3bae7b94d1bf262b269,1,0.580114
44bcbbbe7983e7810d7e3970,1,0.798187
44bde980072accba719a5909,1,0.695855
44bdf275b8f9d7ca8e6c84b6,1,0.608768
44c2db2e5e297dd9718f6f93,1,0.322313
44cd68c192c963c839743cab,1,0.851089
44d683558ace2c3cb71eba02,1,0.857887
44dcddb197074efc61c998b9,1,0.842086
44dfcc0ccbbc431169f0c09a,1,0.878001
44ed44474e315853f6e1e1d5,1,0.875041
450e08b07121a3b2ea7d8b7b,1,0.621196
453fbbf47a1caebb9a62ab0b,1,0.864081
4544e468dfce279904ef0af4,1,0.828939
454d5b8c9f7acc9904ec5c81,1,0.707809
45889e6ae74786b178800bb2,1,0.275227
458ba08072549231a39dfd4e,1,0.452657
458bc48baf575b30e30276c0,0,0
45b66f0e85b2b943708c7e45,1,0.575946
45bf98d903ea5aa7578b424a,1,0.260954
45c83e3c70eb2230dbf0b724,1,0.467058
45dc22a19217e3c67e02889d,1,0.877791
45f25c1f59d645b0559af592,1,0.815233
45f2d6102c9bb501daf09f76,1,0.598019
4600080d3d4285433841a635,1,0.752195
46069c8a10379d3f0962053c,1,0.50526
460daa07e5ac4e3cbc2ff2e5,1,0.823896
4632901995361e1f3199e380,0,0
4634d8e84474282b1544b784,1,0.677367
4636f736c1d23ae94c737239,1,0.854642
463e9d9b9167a10065e94b86,1,0.854642
464a7f00d0e31df83f98e360,1,0.821617
46511961c231b353d2622b1c,1,0.349311
4687f2f778bb4870d7b928d4,1,0.765067
46a4523d65a7d46709fb1892,1,0.433861
46b1374aa206c374d0455d0a,1,0.794385
46b8c53bf0c4f937ec84fdae,1,0.281702
46bb227fb0510f0897b2d4af,1,0.554561
46cce0518ce526039337c5a1,0,0
46da803080937817814ae506,1,0.777131
46dab975028677e61d954740,1,0.877477
46e489805cade7af6f8ced0a,1,0.90053
46fa24d0bc7484303be83faf,1,0.309754
46fcb49f49d50ad6bb8f406c,1,0.745398
471459424e1c641f78adf6e8,1,0.418935
4723fe933fa912a5431bc213,1,0.896251
4747d664079af7b9120d4835,1,0.796609
474a274d278d6250829c7937,1,0.875361
4769cc61d57f52abe89240fb,1,0.632389
476af6acd1cb92f7c3958078,1,0.316581
4776893501d75749684f109c,0,0
4779280c1ec9a93590ab917c,1,0.498432
4781cff923e0e2e55f04b0ed,1,0.338405
4795e60383f7f1fe265bb50c,1,0.807309
479f5328b5f1a4e4f69fec07,1,0.763307
47c72363f0c2e4b381e75edd,1,0.658198
48002c5b0e955ea31da10069,1,0.261897
4817becb77e8b9b76db5bb09,1,0.905322
4843231cf02ff9eb22fc8527,1,0.840128
4860c2e2eb2dc25a7fa482db,1,0.903635
4897d3d2c29eac4bc3634492,1,0.658966
489ddfef3530ec326b5ec32b,1,0.790854
48bab20f6f10843572e2fa69,1,0.293708
48c8be49eb5b69a3dc509629,1,0.682045
48efbba19dc768cf6917769f,1,0.815967
48fb5c355530b17a5efb8329,1,0.789558
491525f83b8167fc832fa285,1,0.837354
491ec70e7f76b3f05ca10c65,1,0.525049
4925988a67c6396264f4c05a,1,0.758153
492dc0b7d6f38f043cc6bce0,1,0.765944
493999242a70dbfc4e539e63,1,0.717705
493d89d66a583f91ab2dff9c,1,0.879354
494517913a21c67e7a10869c,1,0.690559
49759d0d4f096d2edb15ca37,1,0.927363
497e2bd5dbd0cfbb82e9aa89,1,0.82176
499445e77f5c39fcc712401c,1,0.517937
4997cd78659eee2883483b45,1,0.757615
499884b87c89ca451cf60dfa,0,0
499cd3e907d348ca08b5b6e7,1,0.660501
49a3d1ffecb77340ae0916c4,1,0.773901
49b68bb780f2ea8b707ceaeb,1,0.834137
49b9b3ef5a07b752cff86139,0,0
49c73e1dd5a48e634bd3ab32,1,0.270769
49cba5d89a9436364f4cbd40,1,0.279828
49cf7a5d016d8133d1c19f45,1,0.262086
49fe652ba5f374487db8307d,1,0.470402
4a017da8807296d70caa7f8c,1,0.36591
4a044f4884a9a54a558eafc3,0,0
4a122f93e4cfb5eb21a5b8df,1,0.291586
4a17c135d05685cafeb830fa,1,0.343672
4a2a6a96dc7d2ceaa13e9d86,1,0.256646
4a2dc5eee6ac0dd09cf92aad,0,0
4a35d68e0fdf44f1f33bdb00,0,0
4a384211c8310b35c74bbf95,1,0.431405
4a3aec80d92de550fe252e8f,1,0.83346
4a42b695bb00a7202d19aca3,1,0.803482
4a5638145b140e39e022c138,1,0.85269
4a5bf91b696fdf24289a9e77,1,0.806396
4a6db943f46fd5dc8832d95a,1,0.746878
4a6f7417e21a917185919676,1,0.543711
4ab1aeee6c1a52c9788e0c21,1,0.835752
4ab8a10aa6d3d3d79492f811,1,0.878523
4ab91b999b92537f8be224c9,1,0.875468
4b0433af5568b6c67c2c486b,1,0.446736
4b29ac9f4b4f3cbd0bba0562,1,0.697815
4b3105fd02aad99fb01d6381,1,0.405508
4b5ed32c2a1687ebccb17249,1,0.277865
4b64ccb011c77e0eabf41362,1,0.428233
4b6a27fb57787520a08d99a6,1,0.729134
4b723f02bceda2934bd340c2,1,0.573917
4b9e058a9827e8068d4d4cfe,1,0.28587
4bbb8869160eaee96522ee0e,1,0.897874
4bc8f287b845a312643271b7,1,0.70253
4bcadff0cb57edf7e49424a4,0,0
4bd491eeafa4be4e22c24316,1,0.890865
4bd50629a5569ee7ffa8cc9f,1,0.855248
4bd6337dc7f10bd75fa5b953,1,0.865565
4be60531287703e9e882e94a,0,0
4befb441cf0bf2520ad29585,1,0.883638
4c0f222554279938b2688298,1,0.763484
4c526fe8cf2504ab80091aa5,1,0.778818
4c7463e933d2cb4bfba19473,1,0.861072
4c9b03f4ef99fd4dc1701956,1,0.894973
4ca4968170cc64352906e9d5,1,0.745584
4ca6a3d7d93818ab21bdd463,1,0.755637
4ce9fbdb8451f890aec06cac,1,0.856092
4cec38594f0b69b8cd9c74fe,1,0.754553
4d15b8566114c124b21dd4b3,1,0.913213
4d41efc486bffc846d830af0,1,0.823328
4d579fa80435df3ee71f23fe,0,0
4d688d475e2a0990a3cb40a2,1,0.343122
4d72af09069637bbac873146,0,0
4d7ea9b8f125c5c4af9ab85d,1,0.543984
4d81bd92e932ca1b9a3867c0,1,0.266262
4d8783a64b0977cbe2dd82ff,1,0.711732
4d91678c18327274e8deccfb,1,0.777638
4d9227173e976f210f6dd6e1,1,0.749271
4da28336c81af158a62a4f0a,1,0.853913
4dbcc79e1e3d5a106a3cbfd0,1,0.315314
4dce3a731d73d57d5c13a22d,1,0.259263
4e0e52224d393d18b3d94b20,1,0.692226
4e101277bba29c1d7e887770,1,0.861422
4e1f7bb153d5912878d2aeef,1,0.430327
4e2f93298537e7adee0e58d7,1,0.8067
4e2fed2527f5d0e94b714e9a,1,0.878835
4e3c24e4080d89c2e0afd976,1,0.645008
4e454a3a70ba3213d39c58eb,1,0.825871
4e4d0458f2d1e52ffdb47fc7,1,0.730578
4e7aab9255f954558511c26d,1,0.849347
4eafe1d56449cf5d980906eb,1,0.798658
4eb1930362ec58b4a079416a,1,0.709925
4eba9dc198784082a9205cf2,1,0.297674
4f1a3987d65517164ef7521a,1,0.749821
4f28a2d1897844fabd17b1f4,1,0.774583
4f325280a087648cdcd51563,1,0.880695
4f5697242cbd74da0e7e582c,1,0.894789
4f65b8fffdbef2bdff78323d,1,0.305387
4f7402da17233e196f00317c,1,0.785802
4f9fae5d29d5f8a87abede06,1,0.764364
4fa294b523a8000e919ce514,0,0
4fa33471d1a4778b64b8c8a2,1,0.695752
4fa3a2003966d551c07c39b4,1,0.783326
4fa884a763e5639b7f91b041,1,0.713132
4faead980a1dea22bf4982b6,1,0.71423
4fc2f157f0abda99e712d094,1,0.892937
4ff474bef4088448fa888dee,1,0.842734
4ff4a1789fc3a02cef1c1279,1,0.769946
50009da9c91d84e4aa8eb261,1,0.826011
501fc7f8bc070d1fc019e934,0,0
50418e92fd3a78c01d5f759d,1,0.315947
506a1ad19a3385b074e30526,0,0
506a3c75e2d95a8006c0c9a0,0,0
506cacc8c10e51067a991207,1,0.877791
5070ffd193e25da3cee4c45b,1,0.444836
507518c8cd071ab94b664bcd,1,0.445891
507c8072e1eef0971a4840dd,1,0.8874
507fd2454910a6ce90b2fdf5,1,0.90261
5083c16dbab16f37eb0fd095,1,0.308086
508d3d0bcfa023bc23d3040d,1,0.825449
50932786f66ad1ca2b6c73d0,1,0.781831
50afdbb5de598e151c181309,1,0.565779
50b6df14f8ac3844e6a0d7c3,1,0.854035
50bc44cfa6df6e3e4f03f5c1,0,0
50bfbb4e9c8327c48661ccff,1,0.801315
50c6026d7e9a63561ec2d786,1,0.792143
50ccb2938ec8b25a7c633c4d,1,0.627152
50f06c3b93641c54a4d32db2,1,0.811825
510ebe11662ce22fade97f82,1,0.828523
512a6f2ed89ca74d2243f86f,1,0.801315
512ba86537582c54675e1b70,1,0.72662
5153ea7ed81c724c4d216a31,1,0.828523
517d40a757dfa5d4f99adb33,0,0
51b2a55e5203c129a911d7fb,1,0.256273
51d7739ed1799c563810a1d9,1,0.724188
51e6d8308ca7d959b152d4b7,1,0.889529
51ea9b4812931ba7c6352fd1,1,0.89607
52119a73424ae5a46b66aa2b,1,0.295636
5215235a51aaffecc5ba5434,1,0.76856
521ac809c0419d6c15df9ab2,1,0.784154
521b655b0a7816c4951958d8,1,0.810479
523184ef07d1edb09e7b1313,1,0.856812
525216df67064ea9b71120cf,1,0.812123
5256f10f758616ef40415f1f,1,0.637708
5262de83dcbfba404c878895,1,0.796609
5279578906e37a22b55a0a04,0,0
5279ce7fea2666b18bc3c041,1,0.803328
5284500cf06e7f23fec2f4d4,1,0.705075
5292745da2db4d2fc300d758,1,0.312055
52a62de705531459eec0286c,1,0.794385
52a6d9803dd007994a23bd13,0,0
52b29c10cfb9f22dce3314da,1,0.778818
52bcdde3c3146314d9d3cb67,1,0.60842
52c5ec17fa34b2496e45b665,1,0.557062
52c6d859fcb425b31dd40d29,1,0.779658
52cadc4f03a8f953e1949f56,1,0.727589
52cc767b5a6ec2e34d174983,1,0.250179
52d3cf9f94c834307c3ecb1b,1,0.430088
52d45725f8db816bd334ae93,1,0.843251
52f23e990c1b65ae0c7dffec,1,0.656218
52f8d0f3be1a4a12429e3cf9,1,0.772874
52fce3859eb7360981a468af,1,0.349866
53063044fe162ec063c46036,1,0.547736
53111ecc878a8c3e8430c562,1,0.613352
531fe47bcc7b5ac546753181,1,0.809577
53241fdf1bf3e5c2c7e8d16f,1,0.789883
532e6c1fa85ca7125f4655fb,1,0.845305
53333ca87cf6bc5dd9b35fa1,1,0.81946
533ff4a6b11eccc2e7e91ba3,1,0.73431
5354f816d69b563ebdd6023b,1,0.911653
53621c2b78cb42b7c856db48,1,0.675765
53723bcd6090bf04a17e632a,0,0
5387c37957ca4dc23620ec36,1,0.839603
539e75ff077e14450841e5e4,1,0.272315
53c7cec321d97752af3ee8f0,1,0.535584
53e7cd188ca7c52d74007241,1,0.840913
53ee1af9ab0a43e1868adf45,1,0.743913
53fbb0ce65c764867f7b7a31,1,0.743541
53fffdcd25ea4c6889fe7730,1,0.878419
540290b6133aba94f67dc1b7,1,0.867261
5410eed9e726e5b4c267bb7d,1,0.650911
54120ad0c68524e595365fc4,1,0.906818
5414baf820b2f27eb272351e,1,0.863046
54177a51bb7b917350c1cb75,1,0.794704
54197441aaed21376b550d1e,1,0.316369
542aba9295376d925dc1903f,1,0.440319
543f8d65d87ab4a8aef84f82,1,0.708313
5460f6270c6ffde0d42d2c7e,0,0
5466735f623b71135653b966,1,0.772531
5471d53cee9f3ee9b07fd2c5,1,0.327561
547b8754e79ce0a446bb34b8,1,0.776792
547ce83cb8141c2d52ef7e04,1,0.292393
54a0748bc4a21c5c99fde641,1,0.866019
54bed7ae67a9eb9045279834,1,0.331012
54e1f7836fc671db3a278d6b,1,0.717705
54f133b3a830203341156b28,0,0
55063d49765634fbb63dac0c,1,0.266835
551545df9728bc8561396670,1,0.522522
55199693ed929365d879ca41,1,0.826572
552fd600c34ef36fd228d402,1,0.808067
553b6e4b1e70c67a5b50952f,1,0.463353
5553fe618ac646ec3950119d,1,0.7413
556037039b5e278792eaf855,1,0.854399
55748d759150e7dc8cd435bb,1,0.668231
558486e7e81e0d3dff5c2302,1,0.255901
5589d68af0ad0c203e4cd16b,1,0.311741
558dbf224c2f5b2c5716f509,1,0.85753
55907a9c8dafaedf06879676,1,0.762954
55a2561a0a54f1f229651321,1,0.826712
55b61ca5919d70ccdd475fb8,1,0.316581
55b6ec2df840ef98d14355f3,1,0.40439
55bb4f9d7344aa1d03994ce0,1,0.370909
55be22aa24052aae35bde96c,1,0.772187
55d45f650b79ecf4880ff7d7,1,0.260013
55dc6a76b2d312cf216228db,0,0
560054dd7b8f722c83f13778,0,0
5613d58be60489314813844a,0,0
56203fed6c9ef1af898e568d,1,0.639624
56384b3b5e67ad9d2ea9289f,1,0.299412
563d681633e74b868aad2664,1,0.815967
56416be4597373d9eae0e55e,0,0
566c51ffab8c87543b047961,1,0.302082
567c056056cbda4ee458df75,0,0
568a0814d1668c5fff16437d,1,0.460228
56a496783ed46b0b6215cc50,1,0.254416
56b47d930f8198c95fd81a5d,0,0
56c33be8dd4041ec17e42def,1,0.832917
56c372a1ab02dd85840fea83,1,0.727782
56cadf31196ff66551909b8b,1,0.311846
56e8616378783f11b34e2ff8,0,0
56ecbfdab354b3eb2926f340,1,0.870597
56eebf647a58907229948a43,1,0.826011
570fb0f0901a5cd4d7ddbef4,1,0.412294
571ee05d00cd0e27d247dac6,0,0
57215e2bb3fcd31fc3543d6d,1,0.763307
575c2637319e0786945a0a4a,1,0.695648
576c2ef964817bb2f91a658f,1,0.813461
576d1486db9c2bf96609eeca,1,0.405743
5778898b1b60e51cda44a395,1,0.756358
5778ed04aa2c0ba3d05d6b8a,1,0.425546
577deba1afc91b8c6ca01540,1,0.812421
57a2b9b576cae79e4dcdebc0,1,0.707809
57c80aefce123e3f163d9145,1,0.711531
57d23398a27cc6dcb18c8d16,1,0.824179
57f2a4e32050d8caaf24362c,1,0.695855
57fef05600de870a2bdacb91,1,0.807461
58437ae47a4c3b938f6354eb,1,0.755997
585f7b6eec8a09fce5d8ad8a,1,0.858955
58612c410a61e4fe4ee2e616,1,0.568056
586b670237b7f1ef5c416b8a,1,0.808219
58747a5d2476db459b9b5e7c,1,0.852935
588d6a93b5fb6a50e36bf5b8,1,0.397646
58aba199a9bcc631853a2756,1,0.304042
58ada2c054d8f7c40fcfecd8,1,0.558297
58b965b1904ee398f7973866,1,0.841174
58ce52800d98ea07ddc41471,1,0.715225
58d7a431232723a38245deae,1,0.658966
58d8ec3b0119f1f600388a2d,1,0.367724
58e39681515199089bb492b8,1,0.340376
58edda487ef3845797eede64,1,0.255529
5905a081d4fbfff26c96e75f,1,0.78016
590cd25f092eea6bb464bb97,1,0.76908
592dab9d02b41a851f417cd9,1,0.863392
593c5472c154ef92ee8f0aa7,1,0.772531
594921fa3464c7114c3230ea,1,0.931088
5954b6e031c157d9e2ae013a,1,0.863392
597136cf100506b916a3cc11,1,0.837354
597b47775d84180438c9a427,1,0.810929
599722f8c1f5436ab77b9e76,1,0.509841
59a9fd4b4023f523d58cb54f,1,0.741112
59ac08ee5d13652fa0e4bab0,0,0
59ad8471cca14b17d039410e,1,0.752559
59b15272163a0dd2605b2cdb,1,0.76454
59b720f19c1fe04d4c615096,1,0.585575
59bb5760a982dc6ff57b1925,1,0.807764
59c50831be33348bfbcd35cf,1,0.519354
59ee530fc16905ba4fa15c09,0,0
5a116adbe933a01f3b4ec980,1,0.754734
5a13edb43e52a865a2d3e57e,1,0.519506
5a14670c91f941f1a91269d6,1,0.851212
5a18fe0717d79fe017fa01d1,1,0.50255
5a1db7b45196979b7560bef8,1,0.382603
5a2d8202c37245032a2bab8b,1,0.875787
5a320cb7878657cdd2207b9e,1,0.342681
5a33c96979579c517fdd26b7,1,0.836955
5a36a40642966e4647ffddbf,0,0
5a38323b468be8a4dbbd79cb,1,0.881411
5a4ffba527bf06269b7476d6,1,0.85753
5a67d3d2f20667f7e6e7e0e7,1,0.758689
5a6ab6bf4fc9737eab37c5e6,1,0.824885
5a738c435463ede27d23dfdf,1,0.380874
5a7aa098b3be8eded856e61c,1,0.354098
5a8c7a6547fb226b11b7dcd6,1,0.871037
5a9a45fe72bbbc4c0813a446,1,0.869936
5a9fd5351fa2c7d9ababb799,0,0
5ab9b0ce54f36412613a0e58,1,0.852568
5ace152e76e252819ef5f369,1,0.355104
5ad011d158ad2ecbfb5fb074,1,0.610453
5ad2d81f591189271639da5b,1,0.502953
5ae700527c532d726677d631,1,0.483694
5aec36661b689c494a3dbeb3,0,0
5b072f6e2dbfa2d132e074f2,1,0.624408
5b0f628380e2391819e19c13,1,0.76366
5b19cd39f5a6cee6a92cac06,1,0.608187
5b256c5d7180f79d74da3961,1,0.339061
5b3fb4fb600e864a75cd76cd,1,0.852076
5b64d522d0a8f913793a1bcf,1,0.39356
5b79c0d2c34a50aba2eebc1c,0,0
5b9385ea84d31e999c9d47d0,1,0.310694
5ba0136da71aab1d17e42cff,1,0.779322
5ba92653a3464b55ec1c6345,1,0.844537
5bae07efc7099c24fe6ad739,1,0.563378
5bbd82c1b03c892a3f58e79e,0,0
5bc111774651afeff3994dab,1,0.2587
5bd7efbc41b443624d8f9f37,1,0.311113
5bda85999b7a397fdb9ea5aa,1,0.301156
5bdcebd56089ba223bffd370,1,0.805326
5c106d785218ec4bcef10cc1,1,0.899475
5c14bdcdd6f5f290a79cb1f9,1,0.82559
5c1c15815276a96a7272608c,0,0
5c398cbbd338a2984305f243,1,0.453322
5c3b02520c64d34155566a4d,0,0
5c3c8db7c0615888ae0e96af,1,0.30013
5c713ec733945eec0eb8b26d,1,0.399167
5c8bb64a34c1c5bfd46c10e2,0,0
5ca33a8bdbef6dcadc625114,1,0.843122
5ca695146dcad288cb75bf10,1,0.78233
5cb4b387eac2393125e7eca7,0,0
5ce5801d375ff6c66767624e,1,0.424412
5d0446e5b9788af066e6288f,1,0.752013
5d22dd654bf7975a85e4824b,1,0.717012
5d337aef7f8ec2a9c5c81ab7,1,0.901053
5d3470bf0d93a8ed4a963604,1,0.840128
5d4359fc9021b490aaa1af55,1,0.477493
5d4ae0396f4be5470f934f4a,1,0.722723
5d4c182020b0394b96083093,1,0.851336
5d6cc981a2b9f024230a90ea,1,0.447792
5d83effbca678cbd0ad4263e,1,0.460471
5da7285b3c745df222844d8e,1,0.867598
5dceda39876f8c15386a3a7c,1,0.793266
5ddc671006f5767536e5eaac,0,0
5de89a3367b7b4021bfd606a,1,0.351979
5deacf8cc61f9dc3fe7dcdce,1,0.753285
5dfff98ac8d580b59403c804,1,0.698227
5e0e9c923bf8b7a0289524fa,1,0.778144
5e25a5966f97d7d3f236fe40,1,0.282097
5e3753b7c10a5092f541ce5f,1,0.723895
5e4fc3189257228237f06b92,1,0.690872
5e54de4afff89d209527c971,1,0.705684
5e55d3287e1c13ad867ae615,0,0
5e5d4aca42d62e9d2c3b2fab,1,0.810329
5e5f3d89816ec1356b7c0422,1,0.766119
5e8337d8d8f15334e6d823b3,1,0.260578
5e8b62eba5f6cb3628505be0,1,0.755276
5e8d3e17ae12513544a37b58,1,0.73431
5eb8752e4d6fe3172979da49,1,0.718792
5ecaf33be0d0db745ff781b3,1,0.860134
5ed09aa47e1a0abf28a2d46d,1,0.877477
5ee3eca9ce522647c04fe254,1,0.655887
5eecb809a6fdd9ba356e03f6,1,0.792143
5eee31ddfde765e324360afd,1,0.490503
5f31077d7beb43e848519c80,1,0.649912
5f31527e589da0d5d3352db4,1,0.426202
5f36a148538fe646711d8917,1,0.728845
5f856e8cfc20cca17e69862a,1,0.472501
5f982ca13db2f0c875fdab00,1,0.623033
5fa3e6a50d09f06248e6f0f0,1,0.819026
5faee42db8c40bed9e471fb5,1,0.41324
5fb725dc63e4f4be272c1973,1,0.84039
5fb80bdb6a84ef97d43bc5b9,1,0.645567
5ff74d8fcc646b6cdeded3f8,1,0.262275
5ffbbf150ffb8d2e4f908018,1,0.636805
5fff268c28bca8929811e2de,1,0.826292
600a9fcc14c3a497a5ddbd9f,0,0
6013bfc63afe9e9e78bed3ed,1,0.363082
6027f369a53a9e78f49ec1e9,1,0.465904
603aa2aa8b920a011b0a3cef,1,0.819171
603f1084afa6944f0bcc6c4b,1,0.337859
6067fc4301211f9d71e2d2f4,1,0.878001
607363ac086e772361aaf292,1,0.635449
6080d355ff29c6fedf733bae,0,0
60b6ac312eb7eade2e879d60,1,0.348091
