uid,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56
a1a70c37b87639ba44eee1fe,8.43358157e-06,1.014023383e-06,7.399591595e-06,6.398559344e-05,4.068384442e-06,1.441427457e-06,2.971518711e-07,9.739578672e-06,5.677793524e-06,2.105613021e-06,6.259393217e-07,2.710572176e-07,3.798446357e-07,1.029425334e-06,2.068376943e-06,1.027109079e-06,1.528229973e-06,1.749434659e-06,1.28058e-05,4.820104209e-07,1.949865123e-07,1.089882886e-07,5.404816648e-07,3.67210788e-07,1.456506595e-07,5.107771273e-08,1.744969154e-06,2.314668336e-06,1.603600481e-06,1.181286461e-05,1.922001047e-07,1.915210123e-05,8.775272363e-06,2.046730287e-07,4.716438298e-07,1.737889079e-06,1.496254072e-06,2.526697017e-06,2.637753823e-05,7.259290669e-06,0.9996880889,5.849022273e-06,1.841450171e-06,2.189988891e-06,1.628885684e-06,6.356933682e-06,3.425446266e-06,6.059607404e-05,1.760886477e-07,2.26200973e-06,6.890750228e-06,4.806204856e-07,5.858148143e-06,1.892041901e-08,6.206202556e-07,5.417847504e-08,4.938679012e-07
a1a81ebdc860044c747155b5,0.1309744567,1.445689395e-05,0.0002485345176,0.002577555832,0.0001470428251,0.0001321908057,0.0008023225819,0.0002609149087,0.0002429330925,0.0002085383603,1.742758286e-05,0.0156678576,0.1262287796,0.01575724408,0.07409375161,0.004359032959,2.388067514e-05,0.0624775961,0.0004791222455,0.003136871383,0.00586737087,0.01094920281,0.04243692756,0.02180472016,0.1187197939,0.1309733093,2.626480818e-05,9.896004485e-05,4.664115113e-05,7.923677185e-05,0.0001019838601,0.00139496848,0.0001067392441,0.0001082399249,0.01945938356,0.1231135502,0.06727726012,6.943260087e-05,2.118741759e-05,0.0001430871198,0.0007699138368,3.684992043e-05,1.338974471e-05,2.042465167e-05,0.0001448930416,0.0002009777963,0.0004144138366,0.003173651639,3.569205001e-05,0.0002904956636,0.001412971294,0.0001057016198,0.0007693519583,0.007643120829,0.004278685432,3.431805817e-05,6.373038559e-06
a1b2a1dda4dc72e748559080,5.627590508e-05,7.039181583e-06,4.240262206e-05,0.0002041503467,6.331625627e-06,2.991925612e-05,0.0001183941349,1.223817776e-06,4.137297219e-05,0.0001147634248,2.608500608e-06,3.835178859e-07,1.425137907e-05,1.407206696e-06,1.031940519e-05,1.696428444e-05,0.001285526552,0.000658138073,3.184845991e-05,1.226568838e-05,0.0001354048727,4.706897016e-06,1.359954149e-05,1.534357216e-05,1.423959293e-05,0.0001890755229,7.610537409e-07,0.002840426285,2.076932287e-05,1.22011636e-06,8.370562909e-08,7.811473915e-05,1.433718171e-05,8.334079098e-07,2.485604682e-07,1.08886934e-06,9.002500519e-06,3.038732302e-06,1.224394327e-05,0.0001848014217,2.758749179e-05,0.9870942235,0.0002861233079,0.0001376600994,0.0001642547868,9.923762263e-05,8.036759027e-06,3.884609396e-05,5.904730278e-05,0.0002047089802,0.001329625142,8.958627404e-06,0.004213946406,0.0001171615004,9.75981402e-06,5.54778353e-06,3.436843485e-07
a1b42864c1483f9a9e970a67,0.004320566077,5.354864334e-05,0.0004038402403,0.000274054968,8.94013283e-05,0.0002984065504,2.009367381e-05,5.426055577e-05,0.001003117184,8.653067198e-06,0.0001027560866,0.00276548788,0.005748281721,0.003922472242,0.001562410383,0.005548751447,2.560354005e-06,0.01329346187,0.0007522997912,0.0019072945,0.002292481484,0.008523072116,0.0001421562192,0.8816993833,0.03785985708,0.001694630715,2.110122114e-05,3.61118e-05,2.692343696e-05,0.0001486059773,2.430046152e-05,0.000373681105,5.550447167e-05,4.557370994e-05,0.001127668074,0.001816032105,0.01553864591,3.142380592e-05,3.589725748e-05,1.50815722e-05,7.204083522e-05,4.040987187e-05,7.610264674e-06,2.943821346e-05,1.277488718e-05,5.088171383e-05,0.0003913240216,0.0009827057365,5.385993427e-05,0.0009747098084,0.0002644389169,0.0003389152698,0.0002953646181,0.0005383774987,0.002275222214,2.231323742e-05,9.749890523e-06
a1b61485ca7b901d2991e832,2.860006816e-06,3.631140498e-05,3.393066663e-06,3.960669346e-05,0.0003311771725,0.0005608549691,6.596058597e-07,5.410988706e-07,0.9986010194,1.544755492e-06,4.111519956e-06,1.327958444e-06,1.598585982e-06,2.691843065e-06,4.179074949e-06,1.401398549e-06,1.998599402e-07,7.161920621e-07,9.318555385e-06,1.847381697e-07,1.168924314e-06,2.883480477e-07,3.038085765e-07,2.96232156e-05,6.698606398e-07,1.883978484e-08,6.635528393e-07,8.878042763e-07,1.087261339e-07,3.363570386e-06,1.305794285e-06,2.31119775e-05,4.665257165e-06,9.98269698e-08,1.20589732e-07,4.38304852e-07,5.918931834e-07,4.05886766e-07,1.113383632e-06,2.275964306e-07,6.871026699e-07,3.047927635e-07,2.310045238e-05,2.686944924e-07,3.154611704e-06,5.802232863e-06,4.932645879e-06,3.465907866e-05,2.050113181e-07,1.086864995e-05,2.385098924e-05,4.727308988e-05,6.019179182e-06,4.770833129e-06,6.41517363e-06,1.629312578e-06,0.0001532275928
a1b89499b156a8386cf3959d,0.003297214862,0.000128373722,0.0001464079396,4.282302689e-05,1.70689782e-05,0.0002170862863,3.150747489e-06,1.899891686e-05,4.950505536e-05,6.309377568e-06,1.119835815e-05,0.0002658067388,0.0003303107806,0.000274293212,0.0004415895091,0.0002874442143,1.431202054e-05,0.002494821325,0.007641488686,0.001348655438,0.03009680659,0.002792953048,0.0001073147068,0.8378391266,0.0727353394,0.0001844830404,5.784326731e-06,1.116278145e-05,0.0001687851618,1.596440597e-05,5.42975904e-05,0.001333745779,2.884302012e-05,8.136410543e-06,6.695191405e-05,3.242877574e-05,0.03520005569,1.234440333e-05,1.90470837e-05,1.320410684e-05,4.485313184e-05,2.500088885e-05,1.373107898e-05,2.727257879e-06,0.0004191568296,2.789288192e-05,3.328252933e-05,0.0001415609295,0.0001100824666,5.113448788e-05,4.483566227e-05,0.0003312919871,0.0001504788816,0.0005883663544,0.0001892016298,3.566337546e-05,2.709513683e-05
a1c08a9d2ddfc78bcbc9ce8c,0.0007612149348,9.750197205e-05,0.0004303398309,0.001512042363,0.001069376245,0.6633043885,6.883672904e-05,0.0005150272627,0.02577431872,0.0004439306795,0.2594506741,0.0001200721817,3.063226904e-05,5.958679685e-05,3.260944504e-05,2.683549792e-05,0.0002148043714,3.691794336e-05,0.000477407244,0.0001315025438,7.183863636e-05,3.774769357e-05,0.0002355352917,0.0005545098102,0.0006720749661,6.42873274e-05,0.000111037567,0.0004606406146,9.664920799e-05,4.992913091e-05,0.002294968115,0.0003331609187,0.001392803388,0.0001450217242,5.623681136e-05,7.848219866e-06,0.0002057742386,4.707946937e-05,0.0001778878795,4.877733591e-05,1.529041583e-05,6.919395673e-06,0.0001457675826,6.712574395e-05,9.44394651e-06,0.003363333177,0.0003518092271,0.0007986374549,0.01935500838,0.005008624867,0.005520077422,4.869604891e-05,0.001241784776,7.546698907e-05,0.0003665032273,0.001890614862,0.0001130927631
a1cf5860a4046ce973d7500e,0.0005710258847,2.343864026e-06,9.30619251e-07,5.017422154e-06,2.322585324e-08,3.514483251e-05,2.159149091e-07,7.008686254e-08,2.161045813e-06,2.224624609e-07,6.41731333e-07,1.728252812e-07,5.612498626e-06,4.41024622e-06,5.413569852e-06,9.717306057e-06,6.794963383e-07,4.814892236e-05,3.394083706e-06,7.408610691e-05,0.0004624766007,4.000733497e-06,6.176523584e-06,0.994284451,0.002950218739,1.700632652e-06,1.114839506e-06,1.784440656e-06,9.745092484e-07,2.482804121e-06,1.149849481e-06,2.4881424e-06,1.174636054e-06,2.019686889e-07,1.677853589e-07,7.232308263e-08,0.001460215542,1.452846618e-06,7.685247283e-08,3.670735964e-07,4.831242109e-07,7.62944012e-07,3.26106715e-07,1.276997921e-07,2.026644097e-06,1.081829026e-07,4.801592581e-07,4.512583018e-06,8.040830835e-06,6.276682598e-06,1.201488772e-06,1.130018063e-06,4.128782507e-07,1.593680565e-07,2.054840297e-05,8.610030022e-07,3.499638126e-07
a208e190df1ce75f805cc4fd,0.001491101691,0.0002123884624,0.0002863887348,0.0007092438755,0.0009091455722,0.0006511009415,0.0002031702315,0.0001121679888,0.001679440145,0.00011368985,0.0001881027711,0.7812315822,0.009907431901,0.08343217522,0.00164637377,0.001644617761,8.258840535e-05,0.01710251905,0.002754275221,0.001735735103,0.03144866601,0.000344855478,0.007082079537,0.001590132946,0.0006790187908,0.00833553914,3.055051639e-05,0.0001338013099,3.628817649e-05,0.0003722341207,9.818188119e-05,0.003612072906,5.921216507e-05,0.0002841553651,0.001333838562,0.001093596569,0.0004629351315,0.007294303738,4.827912562e-05,0.0001047580736,0.0002138714044,0.0008632093668,4.793745029e-05,1.485560188e-05,0.0007049188134,0.0007749169599,0.003333972069,0.001262714621,2.826684431e-05,0.0006843951414,0.005607640836,0.000898643164,0.002555530751,0.01208686829,0.0002055712393,5.632261309e-05,0.0001226163586
a21bcde23cb70498e710bc2b,0.0007814652636,3.061609505e-06,0.0003797952668,0.0001482863299,0.0006420107675,1.031925785e-05,1.985107019e-06,4.015415834e-05,2.696372394e-05,1.233141484e-05,2.91320448e-05,1.431334476e-05,1.112780137e-05,5.601797966e-05,1.276903731e-05,4.738226835e-06,2.865509123e-05,3.975509389e-05,7.966538396e-05,7.156299944e-06,2.278951433e-05,1.580260459e-06,1.796959805e-05,4.524357792e-06,8.231151696e-06,3.360835535e-06,0.0001824273641,7.284148887e-05,0.0001550957822,8.837143105e-05,1.932455234e-05,2.553446211e-05,3.828264016e-05,1.518380122e-05,1.969604091e-05,2.021031287e-05,2.568367563e-05,0.0001260066638,0.0006808069884,1.666109711e-05,0.9951685667,0.0001612147462,4.063727465e-05,0.0001861161145,0.0001905645331,0.0001537032222,3.039687181e-05,6.395854871e-05,8.501713637e-06,5.210016752e-06,1.076713306e-05,2.681305159e-05,3.309540625e-05,3.564391363e-06,1.412809161e-05,1.610721483e-05,1.234705724e-05
a2288d3fd9f9c832e3bd6eb3,3.253497596e-07,2.271858079e-08,5.752717414e-09,3.677198208e-07,1.009601291e-07,2.059107729e-08,5.505107836e-08,4.878305404e-08,4.529397017e-07,3.435950759e-07,1.389821165e-07,1.061428208e-07,1.399103056e-08,5.331340347e-08,6.058304081e-08,8.665613116e-09,3.05670369e-08,4.018704658e-08,8.089568837e-08,1.623739898e-08,1.011644812e-08,3.607833321e-08,1.635150859e-08,4.455247005e-10,1.847757325e-08,3.936497706e-08,4.235295847e-08,6.328602922e-07,1.170356541e-06,1.024016143e-07,2.216640027e-08,6.103885397e-08,1.218344536e-08,1.477485796e-07,2.44877274e-08,1.020532778e-07,1.968083474e-08,2.299767132e-08,0.9999922514,1.649351589e-08,2.354879847e-08,7.217461473e-08,8.547252905e-10,8.328014189e-08,2.31493047e-08,1.172797752e-07,4.632650885e-08,6.170131428e-08,1.52812774e-07,1.293229275e-07,1.576440695e-06,9.968805159e-08,9.425018099e-09,4.205396351e-07,7.275799874e-08,3.791407721e-08,1.876246358e-08
a22e6b0994757e984196a4dc,8.628025171e-06,1.108680317e-05,6.770786422e-05,1.274846272e-05,0.0001813995477,5.109535778e-06,1.437515493e-07,0.0003218182246,2.051641604e-05,5.689961654e-06,2.987785592e-07,1.572347287e-06,1.869868356e-06,5.247532499e-06,7.745825314e-06,2.418283202e-06,3.977344022e-06,1.411770063e-05,8.682120097e-06,9.028781847e-07,6.515165751e-06,8.410700616e-07,1.313107532e-06,1.809774403e-06,1.839740207e-06,2.672059622e-07,2.430051154e-06,1.189379532e-06,1.769569167e-06,9.490512457e-05,3.637691179e-07,1.109834557e-05,4.859636101e-05,6.906432759e-07,3.433938673e-06,1.164963214e-05,6.049452622e-06,3.746866423e-05,3.568626653e-06,1.073844487e-05,0.9983382225,0.0001020568598,2.102466351e-05,7.815097342e-05,7.315702533e-05,1.522467755e-05,9.829142982e-06,0.0004012597492,3.848136657e-06,3.747909204e-06,1.377978947e-06,1.207758032e-05,7.427668152e-06,2.105143011e-07,3.007148052e-06,4.552093813e-08,1.112006771e-06
a2493d0015c8eb3764833fa5,0.000644484011,2.014328857e-06,4.461359822e-06,1.715412145e-05,2.949452437e-06,9.447452612e-05,4.794098913e-06,6.351078355e-06,0.0001368489757,1.493666673e-06,1.447549039e-06,9.831139323e-06,0.0009482078603,1.385734595e-05,4.206143058e-05,0.00162520411,1.456847144e-06,0.002412359463,4.337615974e-05,0.001265684958,1.463497028e-05,2.732395114e-05,0.0001372982661,0.008071466349,0.9777923822,0.0002611991949,1.530109898e-06,6.045711416e-06,1.067239168e-06,6.626789855e-06,1.456865334e-06,8.566301403e-06,4.402570539e-06,1.654704283e-05,2.962246072e-05,1.066300047e-05,0.005790980998,1.425559731e-06,1.243258339e-06,2.594108309e-06,5.234915807e-05,3.433370148e-05,3.129756578e-06,2.036362957e-06,4.288327546e-06,3.614550451e-06,1.29056607e-05,2.398088509e-05,4.20136239e-05,6.325890718e-05,6.097805817e-05,1.099410747e-05,0.0001042801086,3.785735771e-06,0.0001113643739,9.242922374e-07,1.586520284e-07
a250efb2c44799a98d7a0df2,0.8844328523,3.250508826e-06,8.700702165e-05,6.570546248e-05,0.0001867575775,2.943981235e-05,6.219552233e-06,5.454653092e-06,7.242267748e-05,1.608937055e-06,9.010844224e-05,1.74539291e-05,8.647676623e-06,2.293393663e-06,6.969105016e-06,1.061656121e-06,1.144004955e-06,3.066977115e-06,1.044828514e-05,5.095375855e-07,1.686698624e-06,1.345764076e-06,8.700417311e-07,1.271276005e-06,6.396231129e-06,3.211812043e-07,0.0005565017927,0.06757438183,7.123361138e-05,0.02650496364,0.0003301703837,1.522428101e-05,7.515872653e-07,0.0001675928215,1.947030796e-06,4.839327175e-06,8.192016594e-07,0.01307547372,0.003775319085,0.0002925376175,0.0006587010575,0.0004486932594,5.117883848e-05,0.0002125427709,8.176200026e-06,4.031078788e-05,0.000112541682,2.407628381e-05,1.764620174e-05,4.238200927e-05,0.0001403055212,0.0001951491722,0.0001587592124,3.588408072e-05,0.0003708047152,9.107603205e-08,6.678261707e-05
a2548982379f984031a273d0,0.004527568351,0.01146159414,0.05398575217,0.1475148797,0.002681502141,0.01954197139,0.0006133147399,0.00116335752,0.04735225812,0.003365141107,0.001654138439,0.001056129695,0.0003262700047,0.0002503099968,0.0004652492062,0.0002296423627,0.0002563930466,0.0005978406989,0.02167251892,0.0002317936887,0.00012052487,0.0005299766781,0.0005353528541,0.0007570123998,0.0003685526317,0.000285336544,5.125068856e-05,0.0001108412398,9.137137567e-06,0.0002116945252,6.19764478e-06,0.1071813256,0.01293415856,0.004927224014,0.0002106388129,0.0001527913264,0.0002049609902,4.456465103e-05,5.416300337e-05,0.004805441946,0.006286591291,0.001190446434,0.0006275432534,0.003680164926,0.0005470560864,0.1016738415,0.1179190427,0.1895284504,0.003916610498,0.007534074597,0.03197924048,0.004770881031,0.02026162297,0.0007056723116,0.04217851534,3.910063606e-05,0.01471237279
a25e599f964c3f5e167363e1,3.088668336e-06,4.386376986e-06,1.709538628e-05,2.759417293e-05,3.525384429e-08,3.093667374e-06,1.234350748e-06,3.200914023e-08,9.957971088e-07,3.985084277e-06,2.522398006e-07,3.118330199e-07,1.131538625e-06,2.739470801e-07,3.492507687e-07,2.898250386e-06,0.9992663264,2.738220246e-07,1.790441644e-07,2.778865564e-06,2.335962961e-07,2.267204877e-07,8.374020126e-07,1.826659712e-08,1.105142019e-06,4.710881694e-05,2.87785582e-07,3.678826488e-07,3.597288014e-06,5.696870744e-07,5.803926797e-07,1.854849643e-06,1.641749441e-05,5.954082383e-08,1.564961849e-07,1.65561147e-07,1.390177022e-05,2.674592452e-06,2.306653414e-06,2.348278394e-05,1.634053206e-06,4.17238698e-06,0.0002991310612,2.119714554e-05,4.274470484e-07,1.07195865e-06,1.97943578e-07,3.672867024e-07,6.81033589e-06,5.653277526e-07,4.729562306e-07,3.058713389e-07,1.016837905e-05,1.917308445e-08,7.291740189e-08,0.0001962008391,4.907489711e-06
a26681af16c707616ebcbdd4,0.0003871464869,1.705129762e-07,4.67795553e-06,2.334939836e-06,8.53680649e-06,1.768330662e-06,7.8953517e-06,2.009559921e-06,1.356962184e-05,0.001649260987,1.951812237e-06,1.851302272e-06,4.578121661e-06,3.720066104e-07,1.289814463e-06,3.589477274e-06,1.614419125e-05,2.910178409e-07,1.301095608e-06,1.064461799e-07,4.252435701e-07,2.342913916e-07,5.63330957e-07,4.121706638e-07,1.910080027e-05,6.010788525e-07,7.579175872e-05,7.807113434e-06,4.977730441e-06,6.391938314e-06,1.531623752e-06,8.257426316e-07,7.097166872e-07,0.002290499397,4.758847751e-07,0.0001156310536,1.250319201e-06,4.541446469e-05,2.125318815e-06,0.9941179156,8.118771075e-05,0.0004361519241,2.986460686e-06,3.726684008e-05,1.180326194e-06,8.112513569e-06,9.740186215e-06,0.0005310188862,5.766125014e-06,3.040960337e-06,5.723461982e-06,4.071562216e-05,1.196262474e-05,2.141999539e-05,2.136611783e-06,3.957066674e-09,6.369003813e-08
a26887a42736d347f7d660f5,0.0002094954689,3.12505108e-05,7.809554518e-05,0.003184245201,4.713827366e-05,0.0002064258442,2.036911428e-05,8.104281733e-05,0.0003253154573,0.0001420272165,0.0003382893628,3.632589141e-05,2.576183397e-05,3.318703193e-06,3.975364507e-06,1.808791239e-05,0.002240414266,2.480872581e-06,4.092096424e-05,0.0007475457969,2.878515033e-06,5.361860985e-06,9.529303497e-05,2.470038453e-05,2.259565554e-05,0.0001464942325,8.10493475e-06,0.000100572026,3.448759162e-05,2.812324055e-05,7.437859313e-05,0.0002144943137,0.003264424624,3.74614101e-05,1.05772574e-06,3.201191475e-06,0.0001000648554,2.015156497e-05,3.12835291e-05,4.546478067e-06,1.038569189e-05,0.0001538087963,4.489282219e-05,0.0001584315032,4.729467037e-06,0.9852200747,2.564898932e-05,7.846605877e-05,0.00042236835,0.0001690138306,0.0001056642723,0.0001357712754,0.0003053920518,6.003413546e-06,1.043553493e-05,0.001062397962,8.430716116e-05
a29f7d11a592fae3aeb87473,0.003500238992,0.001443656161,0.002569547156,0.7155415416,0.0022474695,0.04273428768,0.0003427087504,0.0002182768221,0.05129311606,0.002233904321,0.007313384674,0.0002796261979,0.0003402279108,0.0001140758322,0.0002300667402,0.0009239956271,0.006354241632,0.001221766928,0.0002152014204,0.001653287094,0.001972671831,5.733023499e-05,0.0009260336519,0.001342193689,0.001317503978,0.0005512117059,5.250867616e-05,0.001346708275,6.103230044e-05,0.0001488981652,0.0001372965198,0.0004197843373,0.005081667099,0.0001680018177,0.0001280958531,1.257381336e-05,0.003671058454,5.13150153e-05,0.0001586118597,0.0007232989301,0.0005657646689,0.003525144188,0.0003559811448,0.0005394095206,0.001044586767,0.03331657872,0.0004686648608,0.004055587575,0.01238916814,0.03658420965,0.001473347074,0.0008157980628,0.02813777141,9.811041673e-05,0.009475572966,0.008050361648,5.506890375e-06
a2a50d2fbdd015a9b9c6eda9,0.01842766069,0.002050941112,0.003285460407,0.08859745413,0.02049528807,0.09866086394,0.004080995452,0.001949047437,0.08104668558,0.01073104795,0.03063937835,0.0001580450626,0.0001512679009,0.000144486432,0.0007801245665,0.0004196074442,0.001898031333,0.0004366225912,0.001576499082,0.001735146274,0.0004252534418,0.0001017372124,0.001480161445,0.00167369307,0.001398079912,0.0003353615757,0.000119832046,0.0009042285965,9.188787953e-05,0.000327779213,0.0003322011326,0.002102107275,0.2142413408,0.0001053327505,0.0001809485402,4.136817734e-05,0.001589471474,7.064488454e-05,0.0004500958312,0.0003572533606,0.0002520932467,0.0002970732166,0.0004182162229,0.0005103856092,0.0001535790216,0.04013472795,0.007865493186,0.006391840987,0.05520149693,0.1711111069,0.008206265047,0.008863500319,0.02731432021,7.606823783e-05,0.03152780235,0.04785099626,0.0002316183673
a2bbd6b7ac01ce285d2e3745,0.0002984303574,1.935128239e-05,0.0002599556756,0.0001240054262,5.198481449e-05,8.947353308e-06,3.345360892e-05,1.490005616e-05,2.533689985e-05,0.0001282560552,0.0001147797375,5.554169093e-06,1.212613824e-06,2.586753908e-06,8.243776506e-07,7.332859298e-08,6.829949143e-06,2.612934395e-06,4.290836659e-05,3.177327244e-06,1.061315288e-06,2.479754812e-06,9.583841347e-07,7.120439705e-08,8.983628277e-07,1.499008476e-06,0.0007692064391,0.01546530332,0.0004702832957,2.709305409e-05,5.439817414e-06,0.0001031800857,2.770081301e-05,1.270127905e-05,2.473617087e-06,2.290908924e-06,7.463727343e-06,8.404466826e-06,0.9801452756,3.764483381e-06,1.053921551e-06,2.067866808e-05,6.349338832e-07,9.042671081e-06,6.514287634e-07,0.0005530975759,7.681711395e-06,1.62981687e-05,5.041523764e-05,8.209213775e-06,0.0006341522094,0.0002216885186,2.942176798e-05,0.0001629682229,6.115717406e-05,3.716919309e-06,1.643688483e-05
a2c4974cc040a279beafad62,0.33573699,0.0003718200896,0.0006288141594,0.009039231576,0.003077412723,0.04379483685,0.0007022864302,0.0003752502671,0.002256914973,2.650126407e-05,0.001598890638,5.119380876e-05,3.307637598e-05,2.335018507e-05,5.329658234e-05,6.09746312e-05,0.000385846768,1.043631528e-05,0.0007255889359,7.611370529e-05,1.933711792e-05,8.711653209e-06,6.313309132e-05,0.000106136351,0.0002376146731,9.075662092e-06,0.02964917384,0.04627531394,0.0004146107822,0.01587013714,0.04152249545,0.0003170701966,0.01064652018,0.00011233236,1.68300212e-05,8.99139286e-06,0.0001200007173,0.007881148718,0.001113288919,0.0001065227043,0.0001756021375,3.249471774e-05,0.001832881244,0.002891073469,2.710920853e-05,0.00697470922,0.0008078217506,0.0006310491008,0.006208622828,0.009194373153,0.0004567559226,0.0001595370413,0.003637128742,0.0001096003689,0.001058808295,0.4122362137,3.888060382e-05
a2c78056f259385d70105d23,0.0006043447647,0.003863678779,0.001135573606,0.00113171211,0.0002384448017,0.001378325745,2.102909093e-06,0.0003116276639,0.0005980526912,0.0006397970719,0.0001544980041,0.6571958065,0.005674443673,0.272488445,0.0004510498547,0.000193538217,1.694071943e-05,0.009211389348,0.001997120446,0.002436400857,0.001852274174,0.0005572868395,0.001773832017,0.0002856048231,5.266085645e-05,0.0004017289029,0.0001167227601,0.0005101973657,0.000282053079,0.001625776873,9.718169167e-05,0.0002235069842,6.571906124e-05,0.001124069211,0.0004455948947,0.001321182353,0.000635381497,0.00394781027,0.0001092426392,0.0003791399649,0.0006929970696,0.0009374866495,0.0002718436299,4.674983938e-05,0.001914138906,0.0006121193874,0.001341532334,0.0003596770985,7.868823013e-05,0.0008947474416,0.005679206457,0.000175205234,0.0002287669777,0.01098493394,2.936244528e-05,2.404959196e-05,0.0001982776885
a2ca7f35e26cae754fa0d062,0.007624207065,0.000201305942,0.0001414710714,0.00272042281,4.183506462e-05,0.001933977474,0.0004225022858,0.000138090807,0.005721351597,0.0001947560813,0.0002900004038,0.0007912471192,0.002731241751,0.0001593889319,0.003570380621,0.1282134503,0.000137926414,0.1072531492,7.879424084e-05,0.02975154854,0.02645610087,0.0007144413539,0.01139540691,0.009896654636,0.0947131142,0.08300422132,5.651484571e-06,2.791908992e-05,2.520722956e-05,1.255353072e-05,3.152288627e-05,0.0002015002392,0.0005302578211,5.485449947e-05,0.0009941065218,0.000104989158,0.4632184505,1.388699366e-05,1.343996882e-05,0.0002327839175,4.666393215e-05,0.0004335039412,6.011928053e-05,5.257700832e-05,0.0001616668305,0.0004466623068,5.969362974e-05,0.0005349077983,0.0008010415477,0.005846394692,0.001683350769,0.0001816936565,0.0006475478294,6.892504462e-05,0.00515200058,5.063388744e-05,8.444912964e-06
a2cdb8a2e3d8a5c2874615bc,0.7382141352,0.0002259547764,0.006312354468,0.01061592344,0.004021091387,0.02413089201,0.0004486633698,0.0008844001568,0.01727695391,0.0002525925229,0.0006483725156,0.0008211848326,0.01022329088,0.003001064062,0.001695733983,0.009117553011,0.001808873378,0.002735313261,0.003449286101,0.006822147872,0.002215817105,0.001006259117,0.004885863978,0.002441013698,0.009580154903,0.003226660891,0.002027606592,0.0008070040494,0.001631628838,0.0005610397784,0.001030931831,0.0009977840818,0.02041155845,0.002209552098,0.004175290465,0.0008412356256,0.01976169832,0.002114142757,0.002177020768,0.001006901497,0.001767009846,0.002278717002,0.0003675814369,0.001064761775,0.001060549519,0.002488009166,0.005593702663,0.001212068368,0.00191938912,0.01299448963,0.0006615790189,0.002214106033,0.0007885815576,0.001371199032,0.03173744306,0.006579460576,8.650869131e-05
a2d65466099257094c1ce8de,0.0001021783319,1.116810745e-05,4.494906534e-06,8.643125329e-05,3.632323933e-05,4.026633542e-05,1.032864111e-05,3.148923133e-05,3.523973646e-05,2.032074235e-06,3.459136906e-06,0.001129401848,0.9880694151,0.003204516601,0.0004663528525,6.148889952e-05,1.386061626e-06,0.0008388908464,7.502544031e-05,0.0003196147445,8.263899508e-05,0.0001084092,0.0001139531814,0.000122174315,0.0002851916361,0.0002582567977,8.150053077e-07,4.603387424e-06,1.91569361e-05,7.836431905e-06,9.709113328e-06,0.0002060799889,7.176425243e-06,1.406249066e-05,0.001114296145,0.0004132477625,0.0003286726715,7.349429507e-05,0.0001566928113,3.230009042e-06,2.390226655e-05,8.684281966e-06,8.432698451e-06,2.389766451e-05,8.441308455e-05,2.056240373e-05,3.771006959e-05,5.216988211e-05,1.873246561e-06,4.918969717e-05,0.001609515166,6.387232133e-06,9.744205454e-05,6.691876479e-06,8.746665117e-05,2.032134398e-05,2.212771506e-06
a2e1299ea0a664509f44a5c3,0.0005544895539,7.672996617e-06,8.445942512e-06,3.831565118e-05,1.6850885e-05,5.489510659e-05,1.401388886e-06,2.76984315e-06,2.106061766e-05,5.691680144e-06,2.264135219e-05,3.978340828e-05,0.0005807861453,2.260247311e-05,0.0002223454503,0.9878118634,1.153008361e-05,0.0002549485071,0.001687490963,0.0008813398308,9.098985174e-05,0.0003957300214,0.003564201994,9.735190542e-05,0.0005565759493,0.0001243527222,1.552658546e-06,4.790015737e-06,0.0001728945645,2.862613883e-06,1.529779183e-05,5.438295193e-05,8.468988199e-06,1.543608778e-05,0.002030916978,5.63091744e-05,0.0001370164391,1.146288378e-05,3.903166998e-06,7.481784451e-06,1.439113566e-05,1.369428105e-06,3.072490244e-06,2.595793944e-07,3.414791718e-05,9.276042874e-06,6.902962468e-06,1.19561455e-05,3.915211437e-06,0.0001332627726,6.486545772e-06,9.13427084e-06,3.109644604e-05,8.211969543e-05,1.586330836e-05,3.242004141e-06,3.466096678e-05
