uid,y,domain,has_animal,answer_raw,parse
2c0f971463c59708cc1eb3bc,5,id,1,There is an animal,ok
09d6721f595248bbc9850f0d,5,id,1,There is an animal,ok
fc33a53243b376bbf2e1c603,5,id,1,There is an animal,ok
7a63d6dfdfb1a4d18de4f6ff,5,id,1,There is an animal,ok
e00da87923be3bc7576c1b09,5,id,1,There is an animal,ok
93899b4b6df3001596b869c4,5,id,1,There is an animal,ok
e869649f761dfbd4bb6c427b,5,id,1,There is an animal,ok
9f86b39aed4d89ded6811864,5,id,1,There is an animal,ok
19474e8f4b74d0754bbcaa0a,5,id,1,There is an animal,ok
a4b78c594fb0f2515a579dd0,5,id,1,There is an animal,ok
94b7f41817746271bd20ff18,5,id,1,There is an animal,ok
f3aed0a58db423b704400a95,5,id,1,There is an animal,ok
db8e21587cdcbacfee768009,5,id,1,There is an animal,ok
9be300d567d036412266741b,5,id,1,There is an animal,ok
debb846cd44484f7ace8d97a,5,id,1,There is an animal,ok
6b070711fc31fd9b60c6f831,5,id,1,There is an animal,ok
784a260003c8a23e2e7516e2,5,id,1,There is an animal,ok
bc198c5004267a02cf1a3734,5,id,1,There is an animal,ok
852d9932d6ae19d7ac3b7596,5,id,1,There is an animal,ok
d04dbf9d9eafe66fd2ed6dd5,5,id,1,There is an animal,ok
2537cce2d49a610e1ffea552,5,id,1,There is an animal,ok
abf4c2f45a88ed78ab3b5386,5,id,1,There is an animal,ok
6fa8581336ec37c701a44298,5,id,1,There is an animal,ok
ced052a9b5f77b96eb7be328,5,id,1,There is an animal,ok
b3fa5784e4fda0fc57242e56,5,id,1,There is an animal,ok
0522064b80a7b92ba18c30a8,5,id,1,There is an animal,ok
1a5d76422c590e5c1e07b5a2,5,id,1,There is an animal,ok
1d8f29b2a99412e4b0890501,5,id,1,There is an animal,ok
6f8d8328303b47af58177b5d,5,id,1,There is an animal,ok
5732b8a343bec22a96100180,5,id,1,There is an animal,ok
15fe15682a9f1b28d8860509,5,id,1,There is an animal,ok
8328848c2d98155ab696c588,5,id,1,There is an animal,ok
d287b677bc20c6c7bbb66a88,5,id,0,There is NOT an animal,ok
8fd4624b9785601bc6840934,5,id,1,There is an animal,ok
2ac2ec4a5077aaeee4f540cf,5,id,1,There is an animal,ok
208f5d99103dd6efb9f2826e,5,id,1,There is an animal,ok
5ee38bfa7bc61f9b30719854,5,id,1,There is an animal,ok
4db273a446facb0d8e8615ab,5,id,1,There is an animal,ok
172e94ee6eecd075ca871ed9,5,id,1,There is an animal,ok
4b47e361c993bf57b3067b29,5,id,1,There is an animal,ok
cbf36cb72b9b4a0279b244b2,5,id,1,There is an animal,ok
a06b13ebc3458f423dc3f4a5,5,id,1,There is an animal,ok
c697df07d807d9fa16d53ae0,5,id,1,There is an animal,ok
edec72c8397e5507af58ddca,5,id,1,There is an animal,ok
b1bc691c3379b76103a29a21,5,id,1,There is an animal,ok
86f6a5adc1b751e01820cd6c,5,id,1,There is an animal,ok
f2ac9bf56acb771862ee1749,5,id,1,There is an animal,ok
992cd8199e00232fe4ccb6c4,5,id,1,There is an animal,ok
c560a2acaec351bb6a925421,5,id,1,There is an animal,ok
5fe411b05caa63afcf2e35e5,5,id,1,There is an animal,ok
9d514d17fde98f99f110c9a3,5,id,1,There is an animal,ok
33e2896d72a211edd176c12e,5,id,1,There is an animal,ok
fc93a9b7092b5069fe6be1ef,5,id,1,There is an animal,ok
89043a7c0e17e478a2f66cef,5,id,1,There is an animal,ok
016cbe5fa5cfb78ac99911a9,5,id,1,There is an animal,ok
d4068cdd57ab740c8459b476,5,id,1,There is an animal,ok
a0f7ace6a80b40ce5d3aab56,5,id,1,There is an animal,ok
a1f3add5bc7cfa0c653e68cf,5,id,1,There is an animal,ok
ffcfe745b7d7b9a61d5e9b11,5,id,1,There is an animal,ok
f712ee6a2d16f1a491948210,5,id,1,There is an animal,ok
78929a589c0fb2450c249786,5,id,1,There is an animal,ok
c677410e1f4eacdee98b9e8e,5,id,1,There is an animal,ok
9d186e521e0432acd399307a,5,id,1,There is an animal,ok
8d044e39ee066241d9e267f5,5,id,0,There is NOT an animal,ok
9600d848d9d35d234a3e186e,5,id,1,There is an animal,ok
f86a2d9f983e450b8a12b79b,5,id,1,There is an animal,ok
ac57f017a4f8f28bfe0c1164,5,id,1,There is an animal,ok
52cbca20edb6aa5546e7d921,5,id,1,There is an animal,ok
ad12e63563477550b32410f7,5,id,1,There is an animal,ok
90aaec7f03f777314a066ca8,5,id,1,There is an animal,ok
e2ddc537661b299bf4937c8e,5,id,1,There is an animal,ok
6d417857ef0d2f2459ec17e4,5,id,1,There is an animal,ok
bf23ca219607c255b00a9e0a,5,id,1,There is an animal,ok
27318adc9e61a69992c85911,5,id,1,There is an animal,ok
d17c251e98c4c221e0c55881,5,id,1,There is an animal,ok
4431b70542eb09c96c000ed9,5,id,1,There is an animal,ok
cc9b8a6e7a940aad74e77ba1,5,id,1,There is an animal,ok
bfc6e737d186228f6b5f2407,5,id,0,There is NOT an animal,ok
50ccf06205d13c66ceba6216,5,id,1,There is an animal,ok
3a246052aef6c217c29bbe0d,5,id,1,There is an animal,ok
a6e705c48f42df29bf1ec77b,5,id,1,There is an animal,ok
0c7874e2bb4aaded37b82a8d,5,id,1,There is an animal,ok
884d52a69b172c56b75a9354,5,id,1,There is an animal,ok
7597825f7ef4c99b395f8101,5,id,1,There is an animal,ok
1738972a3bedbeaf3d1589ea,5,id,1,There is an animal,ok
0a63ab0ac129648606e36a29,5,id,1,There is an animal,ok
64b9dc62d9dd871e635b5399,5,id,1,There is an animal,ok
59b2fb7f86e95e6de5ac31df,5,id,1,There is an animal,ok
90911ee94317b1679d0abc91,5,id,1,There is an animal,ok
0211ac96df3c308c7987f746,5,id,1,There is an animal,ok
56cee6e572441665f7c03c03,5,id,1,There is an animal,ok
19f5f108287ef55732813608,5,id,1,There is an animal,ok
b36fdfa0cdb384faa1588aca,5,id,1,There is an animal,ok
58f089729b2cce58c8e795c7,5,id,1,There is an animal,ok
6806aed428da2991ebb5e4e3,5,id,1,There is an animal,ok
2b50e1a20f223518e493978f,5,id,1,There is an animal,ok
6d2ee3b2b3741239dd8e0386,5,id,1,There is an animal,ok
d58276e046edd1ffb51c926b,5,id,1,There is an animal,ok
5cd33ddf33af8f7d3875f9ab,5,id,1,There is an animal,ok
3c58ae2b59de05934db0fb38,5,id,1,There is an animal,ok
d364b9d600a995444326e9d8,5,id,1,There is an animal,ok
e5c7fb456e5c6dbcf73f4ad8,5,id,1,There is an animal,ok
31db0184d1c4620840476230,5,id,1,There is an animal,ok
d6dd9dd0d649ea4a123eeb22,5,id,1,There is an animal,ok
77b628cd8e0b02dfe4a09326,5,id,1,There is an animal,ok
a9e8c3270787e841c87f24c9,5,id,1,There is an animal,ok
c3f1ac017aeae722efa9d55b,5,id,1,There is an animal,ok
ddf1cd0941b87c595128a54e,5,id,1,There is an animal,ok
c056f5c20afad39c6a9bafb3,5,id,1,There is an animal,ok
fba465e89df31e25179e0357,5,id,1,There is an animal,ok
63a2122bac20c1970a3d9be6,5,id,1,There is an animal,ok
e643f379fb8ae7fe7410bd4d,5,id,1,There is an animal,ok
aa81c299340c48aa39fadcc4,5,id,1,There is an animal,ok
d2e58e9e993a9fd155c410d3,5,id,1,There is an animal,ok
9269b50de8dcf1c4f02b5c9b,5,id,1,There is an animal,ok
42502bea1fe28c34cca1ac1c,5,id,1,There is an animal,ok
f380472c69a28d270400e65a,5,id,1,There is an animal,ok
188ed3084d52cecefca7dc89,5,id,1,There is an animal,ok
f1c02d5823e1277b8e982868,5,id,1,There is an animal,ok
5a86f32771f2c75fa7f13b18,5,id,1,There is an animal,ok
db1671e94c6a33b34c036f2f,5,id,1,There is an animal,ok
26d0ba6fe6b746f90e93f4c0,5,id,1,There is an animal,ok
d4546e6597a44259f69c6689,5,id,1,There is an animal,ok
520182dfb2bef51d0e411f8e,5,id,1,There is an animal,ok
f2fc01649751b57b739235c7,5,id,1,There is an animal,ok
d4a580484e1e382ecd8cd4b9,5,id,1,There is an animal,ok
613b913be3d4b19a9c65923c,5,id,0,There is NOT an animal,ok
223368b68173785b1c874a55,5,id,1,There is an animal,ok
31076a846afcac9ee5bb2557,5,id,1,There is an animal,ok
309083aa85ed0a8671c8336e,5,id,1,There is an animal,ok
9b3e1b4ea0885ce0522fdaf8,5,id,1,There is an animal,ok
bc9daffae9a770b7572e8df9,5,id,1,There is an animal,ok
dec9289a3d97c60763339db2,5,id,1,There is an animal,ok
4e41006ce648392926ba0902,5,id,1,There is an animal,ok
56c02d3518f15f0237e7ca4b,5,id,1,There is an animal,ok
e8dce97678f1772179d2fbee,5,id,1,There is an animal,ok
4376ca3c24b09ab02ba9de55,5,id,1,There is an animal,ok
58ded232d6a8d3b5d640066d,5,id,1,There is an animal,ok
e00d8e5ea0d21a2b8a979770,5,id,1,There is an animal,ok
9153c3f94509fe10f7c562ff,5,id,1,There is an animal,ok
505caefbad4f9da226cb81f4,5,id,1,There is an animal,ok
630f2a707a13a5e43f78fb0a,5,id,1,There is an animal,ok
e46672428ce863059c5caa43,5,id,1,There is an animal,ok
569f7e282d303e066127bbe3,5,id,1,There is an animal,ok
0d45a5dacc4ffb0e537b9f28,5,id,1,There is an animal,ok
a5385769dec343fa7a35001c,5,id,0,There is NOT an animal,ok
13b55bd8ecc78ce5f85c7ccd,5,id,1,There is an animal,ok
cf071d7dd563a8cc5970f0f0,5,id,1,There is an animal,ok
66bebfbe62d9a829d15a2bf2,5,id,1,There is an animal,ok
e6cb4e45cfd30154bc14e419,5,id,1,There is an animal,ok
8464d45cc1e5742c32df0b4b,5,id,1,There is an animal,ok
f4e07fb020e5e508fd97d85a,5,id,1,There is an animal,ok
86145c735ab16d51095a6dfa,5,id,1,There is an animal,ok
7e83b6b53c1dc05eaeafe6e4,5,id,1,There is an animal,ok
aa493a5ef98cd9cc3a2f040b,5,id,1,There is an animal,ok
419a41db962df2aa13d1794b,5,id,1,There is an animal,ok
4fbb0109de6186d91a2a805b,5,id,1,There is an animal,ok
bcce553a667483ec793f1d9a,5,id,1,There is an animal,ok
bbef7b99a0e9fae8f84fd5d4,5,id,1,There is an animal,ok
febc08cbf97370bb1f8d2602,5,id,1,There is an animal,ok
86c998932eaf963a0914e87d,5,id,1,There is an animal,ok
1f0ceb81303d10fa4049b5ad,5,id,1,There is an animal,ok
14c5e5f28d11b14163ac8d5d,5,id,1,There is an animal,ok
87526c6a9c5e3a15682b77c9,5,id,1,There is an animal,ok
acda0e66b83086f95f4111b2,5,id,1,There is an animal,ok
46e2895f4561db25cf27f7ec,5,id,1,There is an animal,ok
c2ae3ca63e636340e2e83c95,5,id,0,There is NOT an animal,ok
b80b28e930d38b81a605b646,5,id,1,There is an animal,ok
d3ed19b6d655815a7d065702,5,id,1,There is an animal,ok
44fb1a749f53c58b5764fa86,5,id,1,There is an animal,ok
6ea145645290b9985d155fec,5,id,0,There is NOT an animal,ok
dd1f0c3d24857b7831f908e1,5,id,1,There is an animal,ok
333934d44d9d4d4b678b35da,5,id,1,There is an animal,ok
d20be97a1a2da78cc3bf983f,5,id,1,There is an animal,ok
b56c255c26424741393faa4c,5,id,1,There is an animal,ok
3fd96404289b625f3a453489,5,id,1,There is an animal,ok
b73eaf78f46786fdef209c9d,5,id,1,There is an animal,ok
12ee82ab27a565e468e60289,5,id,1,There is an animal,ok
3811954e77de198d1aadd6ec,5,id,1,There is an animal,ok
613754165c85520c7b7abf5a,5,id,1,There is an animal,ok
6e4b057c78840ff1e7e6cfd9,5,id,1,There is an animal,ok
3cc7af328b1d3bb45b4c1906,5,id,1,There is an animal,ok
2548c158eb64762e2da422e5,5,id,1,There is an animal,ok
3a1e38ff464d1b9af4004933,5,id,1,There is an animal,ok
9edcd3f49bd9510383846ef2,5,id,1,There is an animal,ok
406511c602fc98859b7918a0,5,id,1,There is an animal,ok
59d4d0d86fe5d7f7f9867810,5,id,1,There is an animal,ok
804a096d7520f8e3e6ff1943,5,id,1,There is an animal,ok
9e3171a43ba4894f1085c0bb,5,id,1,There is an animal,ok
32d3e425ebe78ac56fd95938,5,id,1,There is an animal,ok
08d569b1edafa1374f821121,5,id,1,There is an animal,ok
18ff27699b42faf2e37f4f16,5,id,1,There is an animal,ok
2e72e140e9a501349bb1b8a0,5,id,1,There is an animal,ok
3b78b16baf90b62b80684917,5,id,1,There is an animal,ok
0a1243c13fb5b17ff083db45,5,id,1,There is an animal,ok
205a7d0f5a55469e8ad4d854,5,id,1,There is an animal,ok
720400a5d36c2ce400080cd7,5,id,1,There is an animal,ok
d5d8529e00e72bc40b6e53bd,5,id,1,There is an animal,ok
e8108906469963170619b05f,5,id,1,There is an animal,ok
f236ac0a699cb3e1c6908ba6,5,id,0,There is NOT an animal,ok
8e5311d932c0a40afd68c9b5,5,id,1,There is an animal,ok
93c8892d88bfbe037c9d8a60,5,id,1,There is an animal,ok
ce0a25d30b79b6a97777e6ea,5,id,1,There is an animal,ok
ec8d4fe4d8becbb841318c54,5,id,1,There is an animal,ok
e7e07ed5f7a6fe8803672d44,5,id,1,There is an animal,ok
31d9e2415b59e958f0a6e98c,5,id,1,There is an animal,ok
9b4819d511591054cd812b2a,5,id,1,There is an animal,ok
0eac8cd138416706ed91c9e9,5,id,1,There is an animal,ok
9e9b4cf10104035e68c941ef,5,id,1,There is an animal,ok
6f7c6e6fcb6b6f2e3ba1f178,5,id,1,There is an animal,ok
1ebd93b9bdd9c8671558c37c,5,id,1,There is an animal,ok
3a68bb05b14bacf2befe9b73,5,id,1,There is an animal,ok
95ce5e000baa008b8aa8c380,5,id,1,There is an animal,ok
5d18238d42e4fc0e53e98c2f,5,id,1,There is an animal,ok
84358d6d450969b48788ddbc,5,id,1,There is an animal,ok
20fea5d05b2384b85aca95c6,5,id,1,There is an animal,ok
69515d1c6e9948dea53574e9,5,id,1,There is an animal,ok
7714b28c387a216349428bc9,5,id,1,There is an animal,ok
999322cc3e62ab23f0f5e624,5,id,1,There is an animal,ok
81ad6d71dc40e6088f5410a1,5,id,1,There is an animal,ok
27aa5f5220e7b9ab3fe1c049,5,id,1,There is an animal,ok
b523f61d44aa898b0ab4a894,5,id,1,There is an animal,ok
4971753198774582f2bf543b,5,id,1,There is an animal,ok
ee17273e19471bd129f38a40,5,id,1,There is an animal,ok
98b2536471602519b5f1f334,5,id,1,There is an animal,ok
00f47f36e7ac62f8d597b849,5,id,1,There is an animal,ok
1256fe23f3e3b199b6702c45,5,id,1,There is an animal,ok
ed21d09f1b1bb839e7cf85b7,5,id,1,There is an animal,ok
6d88e06bb08d0457703ccdb4,5,id,1,There is an animal,ok
78ed789d04c47101a682078c,5,id,0,There is NOT an animal,ok
c7a35e4d75f1afeb1becb215,5,id,1,There is an animal,ok
c44bef6ab2ae93e9bcd9e9ca,5,id,1,There is an animal,ok
55872a1bd64bb04efa50604f,5,id,1,There is an animal,ok
a19d1aa074ae7c6d599358d5,5,id,1,There is an animal,ok
bb20038427cdacde755d0cff,5,id,1,There is an animal,ok
267cb483b0f6e1771eb9d3eb,5,id,0,There is NOT an animal,ok
e8efa0fefd36b97c73f98522,5,id,1,There is an animal,ok
33a1aa18025c146c249855c8,5,id,1,There is an animal,ok
c9abf2cbcb323e956250d797,5,id,1,There is an animal,ok
25fed47e3a80caef364788be,5,id,1,There is an animal,ok
71897430a7f168331040eecb,5,id,1,There is an animal,ok
29ca7a92b8aee09db22d923b,5,id,1,There is an animal,ok
a62c1342e99ea207f4367907,5,id,0,There is NOT an animal,ok
f5d98f79eedecc2aedd435f0,5,id,1,There is an animal,ok
182851253c00350f195430e7,5,id,1,There is an animal,ok
5f3823fd92e1e4a14d8396c5,5,id,1,There is an animal,ok
7c3d92f60fcb5a055711da6c,5,id,1,There is an animal,ok
8b6b2697b8f43e686d530902,5,id,1,There is an animal,ok
e376815403b9fceb0ac7c240,5,id,1,There is an animal,ok
a1379bb60557ef2b52180777,5,id,1,There is an animal,ok
25e0dd6b7e14cd6249918133,5,id,1,There is an animal,ok
d47318ccc99d5baef774c991,5,id,1,There is an animal,ok
98d479b3c03319f1ae19c6f3,5,id,1,There is an animal,ok
cda24a7f61f8f1398a133ee6,5,id,0,There is NOT an animal,ok
3fd56fa54b1f965c06954573,5,id,1,There is an animal,ok
4b42c8fe3077b8ac29f61b0c,5,id,1,There is an animal,ok
63ad807b54393eb385fbe238,5,id,1,There is an animal,ok
b3727274da8cab9815b78826,5,id,1,There is an animal,ok
4f627ab9d69d85f8a0ecd24c,5,id,1,There is an animal,ok
e4978b762f9b47abc10c7f61,5,id,1,There is an animal,ok
e6d12c76b7ea23d6fb9be2c4,5,id,1,There is an animal,ok
a160cb0127be05718dd1acc1,5,id,1,There is an animal,ok
e4aeb92d7be6a673893bf052,5,id,1,There is an animal,ok
457c88b66312f00eca103ea3,5,id,1,There is an animal,ok
0e2feda88cce0d363ca89424,5,id,0,There is NOT an animal,ok
61b9bba4489f31380d82a4d6,5,id,1,There is an animal,ok
88aeb9172dfc4b549b666252,5,id,1,There is an animal,ok
d25572e48cd7dd3e49a7685e,5,id,1,There is an animal,ok
2470e788528ff93c65ba4bfa,5,id,1,There is an animal,ok
6abd1edce84b25fd5a66b0b5,5,id,1,There is an animal,ok
d18d57fc5830571050e76501,5,id,1,There is an animal,ok
bf729ecf995b5c01b63b8e47,5,id,1,There is an animal,ok
ad2f812fe11da4ee99b8dee5,5,id,1,There is an animal,ok
98b7a4867d32baab985ad506,5,id,1,There is an animal,ok
ff909d6e34d6415b6761fbee,5,id,1,There is an animal,ok
9828d9ad2b09974472a8b290,5,id,1,There is an animal,ok
8e015ea34af606a72a54b3f3,5,id,1,There is an animal,ok
c0a72da603d4ef2dac1bc85b,5,id,1,There is an animal,ok
fdeceb205fdab9d5de63922f,5,id,1,There is an animal,ok
b6901896e431c2868dc5a97b,5,id,1,There is an animal,ok
18087e7250f57c01eb85fe48,5,id,1,There is an animal,ok
5808e26c06e18f3983a49d79,5,id,1,There is an animal,ok
c0af83992bd2a0c8503d1209,5,id,1,There is an animal,ok
c4f544f994aa3d795650a51e,5,id,1,There is an animal,ok
06e689b13d14c93f994eaeeb,5,id,1,There is an animal,ok
50552bd6813a7b5ecc69737a,5,id,1,There is an animal,ok
407cff4f85c39e294c37d8f3,5,id,1,There is an animal,ok
3780dd3ef0efabdbb2316e2f,5,id,1,There is an animal,ok
06edb4d17767c98f1686af73,5,id,1,There is an animal,ok
1774b6e6fa7ee9b1e15d7b2f,5,id,1,There is an animal,ok
408883ec6a93c21d89455679,5,id,1,There is an animal,ok
be5e7f355913070b7ddbc9b9,5,id,1,There is an animal,ok
88451d47fe15fe5c937b1bf0,5,id,1,There is an animal,ok
c44b6690d9285acc422a1524,5,id,1,There is an animal,ok
d45e9b2f71c137a320f5a513,5,id,1,There is an animal,ok
71c066e85442c1053154ddf6,5,id,1,There is an animal,ok
27c20fc1bde20164b53d6eb6,5,id,1,There is an animal,ok
58f988f910aab9289ceacf50,5,id,0,There is NOT an animal,ok
3c5eb0a1d41f027d62302a8b,5,id,1,There is an animal,ok
1789050b461c9ed9a4926125,5,id,1,There is an animal,ok
0e59ff50741663ed0586be1f,5,id,1,There is an animal,ok
56e0d6b51f585d820f982ee5,5,id,1,There is an animal,ok
0ef449c4800b4b8fcb45711a,5,id,1,There is an animal,ok
b73be356bce754982daceb3a,5,id,1,There is an animal,ok
4540db88a631f37cce73276f,5,id,1,There is an animal,ok
442dcbc006cfc2b7efc6cec5,5,id,1,There is an animal,ok
65e30d0382af30314b6a4d45,5,id,1,There is an animal,ok
9f8ff4a94a76a9c2ca5f5700,5,id,1,There is an animal,ok
51ebac430126fd288a839a7d,5,id,0,There is NOT an animal,ok
6cc65630e28e011259980d6a,5,id,1,There is an animal,ok
6434b7d39ac7a5e66bf0602c,5,id,1,There is an animal,ok
9acedf8b6e4faf1369a65942,5,id,1,There is an animal,ok
032c0028880c41a0fddd6dbd,5,id,1,There is an animal,ok
f0f3e7a34bb95ac10d68665d,5,id,1,There is an animal,ok
7dc9be361646d145c27eea1c,5,id,1,There is an animal,ok
8267a01b626f61f31e458eba,5,id,1,There is an animal,ok
6463db7ea50a3e9047fc8090,5,id,1,There is an animal,ok
fab7954fc57753989878d502,5,id,1,There is an animal,ok
8567e884a2c7a452f538130f,5,id,1,There is an animal,ok
f3792f27c8ae8ec86ad02a70,5,id,1,There is an animal,ok
4d474b9d83b2eab476d30061,5,id,1,There is an animal,ok
47369fb583c55e1771b4108b,5,id,1,There is an animal,ok
5904e744e3052fa9faf15755,5,id,1,There is an animal,ok
5289c44641fb393746308a1f,5,id,1,There is an animal,ok
3fe26d765211f1a8ef226094,5,id,1,There is an animal,ok
eb16b7452b098317019e062a,5,id,1,There is an animal,ok
e980a61e4b82dc3667211c60,5,id,1,There is an animal,ok
c7602eaaa0f5d97a17f6c63b,5,id,1,There is an animal,ok
534e79ea685ddb8be058560a,5,id,1,There is an animal,ok
01c5895640ec8fee9a9c82d3,5,id,1,There is an animal,ok
567e95182e5778fcb419825b,5,id,1,There is an animal,ok
73aafbf40d954de8518d3633,5,id,1,There is an animal,ok
408105d6c35c3af88db4660d,5,id,1,There is an animal,ok
96cf38bfaff4d92a879dfb8e,5,id,1,There is an animal,ok
be5437aa7f23bcc1333020e2,5,id,1,There is an animal,ok
70a13cc6c364108c0c2ca208,5,id,1,There is an animal,ok
cffe293771b2ea826b52fc2d,5,id,1,There is an animal,ok
fe30d0b4277398c0bede0e8c,5,id,1,There is an animal,ok
a78fa8ef386c7ebf04f9fbc2,5,id,1,There is an animal,ok
8094d4af55c0371360cce6eb,5,id,1,There is an animal,ok
6ea422024a7778b85061a0c3,5,id,1,There is an animal,ok
180b074db7b7d5379a1dde67,5,id,1,There is an animal,ok
3869cb37f865d566e8f5c7fb,5,id,1,There is an animal,ok
b82a937bac1480aea5499d94,5,id,1,There is an animal,ok
a11c83fcba86de85ec4d2f8d,5,id,1,There is an animal,ok
ebf3786f44ed87283d5ab7f3,5,id,1,There is an animal,ok
825d3e10dff46086bc5feb26,5,id,1,There is an animal,ok
71898e81405473de0ebb8b25,5,id,1,There is an animal,ok
cd72f519cc57fcea3d9b4eed,5,id,1,There is an animal,ok
3b9409ef422e8c313d00adca,5,id,1,There is an animal,ok
04d0f3d2a853194eb3b1f706,5,id,1,There is an animal,ok
d6c91077e209ea679139c070,5,id,1,There is an animal,ok
71343269a8bae7cca3d31b49,5,id,1,There is an animal,ok
be09b6b3ff1e4a869009facd,5,id,1,There is an animal,ok
fe57947bff9b6a8d850c4180,6,id,1,There is an animal,ok
7ac9862f3f4e3d18322f6015,6,id,1,There is an animal,ok
330991661b58926f0efdc7df,6,id,1,There is an animal,ok
a0ec270027babb41d560e022,6,id,1,There is an animal,ok
69c97184095202e97f851d21,6,id,1,There is an animal,ok
075fd16f56689d2c9deb6ae8,6,id,1,There is an animal,ok
9a10f30ce90b704956c1f8a2,6,id,1,There is an animal,ok
151bd3f1b595d506dbd69486,6,id,0,There is NOT an animal,ok
5cd1e1157e7cca2b7b613b1f,6,id,1,There is an animal,ok
2ae3ca8ddec14dcd952f2c76,6,id,1,There is an animal,ok
dabd0f185de667637c9525f1,6,id,1,There is an animal,ok
0bed4a467dc3609fbac693dc,6,id,1,There is an animal,ok
880a3f2c8fc5436036727f0d,6,id,1,There is an animal,ok
845fbd3f3eb6a22fd2b44901,6,id,1,There is an animal,ok
d5bac189b8b0f16f6a7d8e5c,6,id,1,There is an animal,ok
0c3553f16f0966eeafc5ed33,6,id,1,There is an animal,ok
d60808ea6fa24db221fc15ba,6,id,1,There is an animal,ok
32ec289bbe0aaf431f6b9df8,6,id,1,There is an animal,ok
7249e98105f3122ecfd59170,6,id,1,There is an animal,ok
1322e234ce5fa0becf7a04a2,6,id,1,There is an animal,ok
b6f25f657e588de0dd18fcaf,6,id,1,There is an animal,ok
7fe5c892fc21780cfc40f8a9,6,id,1,There is an animal,ok
8229b210777e96310be1dad7,6,id,1,There is an animal,ok
3631149ad096d017b57c8550,6,id,1,There is an animal,ok
56683f247670b599d4a0c42a,6,id,1,There is an animal,ok
a4a58510b30a9860b662e953,6,id,1,There is an animal,ok
fabe8dc5aa634c24a089fb66,6,id,1,There is an animal,ok
a13e6dab6f28d11b31c5eca6,6,id,0,There is NOT an animal,ok
60f6a8c799e045cdd0cb5603,6,id,1,There is an animal,ok
81cff79653e909e2d173cdcc,6,id,1,There is an animal,ok
10e5fb9988e6bcabbc32d3b6,6,id,1,There is an animal,ok
5f62981ff6499bab8972b35a,6,id,1,There is an animal,ok
b3da12020fa196005881b7b5,6,id,1,There is an animal,ok
d68e35c4538994b302f382d6,6,id,1,There is an animal,ok
f10030a9abba1ee0b8f86905,6,id,1,There is an animal,ok
fb3908b0b03ffe038895d0d3,6,id,1,There is an animal,ok
41e819de6dd4cc828cf623ba,6,id,1,There is an animal,ok
e27af796b568295a9ff06a53,6,id,1,There is an animal,ok
5504a94a1a92a31c6573f381,6,id,1,There is an animal,ok
3bb30d17cf2f801d4e1e1ffd,6,id,1,There is an animal,ok
c8caf06da16914bd22efe0f1,6,id,1,There is an animal,ok
cfb990b5bbda8107eb053fe5,6,id,1,There is an animal,ok
f1f587e1930619a780628bc1,6,id,1,There is an animal,ok
3a215345158379e776a916c7,6,id,1,There is an animal,ok
ba7149ae7998e40336d09d46,6,id,1,There is an animal,ok
f1e7712fe3dc94fc422fc66e,6,id,1,There is an animal,ok
e5b7d959593df906e769514d,6,id,0,There is NOT an animal,ok
8a7c196d7ef63ad768a110d9,6,id,1,There is an animal,ok
6558bed8e29bfcf61a44b268,6,id,1,There is an animal,ok
9a87754457196fc80466e3e2,6,id,1,There is an animal,ok
536a739d5b430d2dc686a49c,6,id,1,There is an animal,ok
cf89680a5d29f734d3d8a0d1,6,id,1,There is an animal,ok
1ecf648e3613557bd7ffb95c,6,id,1,There is an animal,ok
10ab1c1c22206402f773e1bc,6,id,1,There is an animal,ok
bf4c37c086f6df933186c3b6,6,id,1,There is an animal,ok
8424002592f3e2ce67370e62,6,id,1,There is an animal,ok
bd9f15eac292dcbed31f5d40,6,id,1,There is an animal,ok
00336f495a85d37f5f245c3c,6,id,1,There is an animal,ok
7dff948e5fd99ae1f96a0e49,6,id,1,There is an animal,ok
4faedebf9f338075c854dac2,6,id,1,There is an animal,ok
183d67281d64615c3e42983f,6,id,1,There is an animal,ok
de277a8d5908cca583e876d7,6,id,1,There is an animal,ok
fd18837e0fd46377ff7cad39,6,id,1,There is an animal,ok
3b0cc5e8998dad33bc825121,6,id,1,There is an animal,ok
eb4ea4defa653c3a32326abb,6,id,1,There is an animal,ok
164a8629f651e83fd7e98fdb,6,id,1,There is an animal,ok
57a1bf2f2383537c75ed4b95,6,id,1,There is an animal,ok
5edeb2d07091e7ace9558101,6,id,1,There is an animal,ok
2715404047d6ff4639ba7324,6,id,1,There is an animal,ok
63e34950bddb5df6af5c95df,6,id,1,There is an animal,ok
22a902469da2d294055d11cd,6,id,1,There is an animal,ok
816e786573cd5235ecddb371,6,id,1,There is an animal,ok
5c037a38e52cfdc0acb2658f,6,id,1,There is an animal,ok
5c0d44f8d9f789cd5afbaf84,6,id,1,There is an animal,ok
f6d7e0405257f10c24b89db9,6,id,0,There is NOT an animal,ok
3408b7b006483024951ae7bc,6,id,1,There is an animal,ok
23f3d03eea9df1e6605b01b3,6,id,0,There is NOT an animal,ok
6db62c89abf3e8f73b0e1354,6,id,1,There is an animal,ok
6c7ac81c18851ddc374bd492,6,id,1,There is an animal,ok
0e0838b367af8ae1bfb5fbc6,6,id,1,There is an animal,ok
633726b94ce1fc3cc39f109d,6,id,1,There is an animal,ok
cd659259410bab156c47bf35,6,id,1,There is an animal,ok
